"specificEpithet","decimalLatitude","decimalLongitude"
"flavifrons",41.8261,-111.3132
"flavifrons",44.3908,-111.3147
"flavifrons",44.86381,-111.33523
"flavifrons",44.7438,-111.259
"flavifrons",44.75118,-111.26383
"flavifrons",45.0618,-111.2555
"flavifrons",39.8297,-111.1383
"flavifrons",39.22719,-111.0535
"flavifrons",39.8938,-111.0527
"flavifrons",39.9267,-111.0772
"flavifrons",40.3561,-111.087
"flavifrons",39.9302,-111.0338
"flavifrons",40.4814,-111.0306
"flavifrons",40.58239,-111.02218
"flavifrons",43.4547,-111.0272
"flavifrons",43.7606,-111.0114
"flavifrons",42.5158,-110.9078
"flavifrons",40.69519,-110.89352
"flavifrons",40.7222,-110.8661
"flavifrons",38.0861,-110.8019
"flavifrons",38.1097,-110.8131
"flavifrons",43.57921,-110.80726
"flavifrons",43.6608,-110.8264
"flavifrons",43.74111,-110.8017
"flavifrons",41.8704,-110.7772
"flavifrons",43.2605,-110.7814
"flavifrons",43.7912,-110.7952
"flavifrons",32.43,-110.705
"flavifrons",43.7978,-110.7384
"flavifrons",44.8902,-110.7309
"flavifrons",45.0264,-110.702
"flavifrons",44.1089,-110.6827
"flavifrons",44.9726,-110.697
"flavifrons",46.85804,-110.67823
"flavifrons",42.6031,-110.5661
"flavifrons",43.9262,-110.5639
"flavifrons",43.7781,-110.5043
"flavifrons",43.8003,-110.5464
"flavifrons",44.5909,-110.50798
"flavifrons",43.8797,-110.4762
"flavifrons",44.7628,-110.4726
"flavifrons",43.20306,-110.4081
"flavifrons",44.8047,-110.4363
"flavifrons",44.8661,-110.4108
"flavifrons",44.9217,-110.4124
"flavifrons",40.8429,-109.9965
"flavifrons",40.8836,-109.8066
"flavifrons",43.2825,-109.8303
"flavifrons",40.8553,-109.7308
"flavifrons",40.9053,-109.6147
"flavifrons",45.1975,-109.64222
"flavifrons",44.03968,-109.54132
"flavifrons",46.88124,-109.54951
"flavifrons",43.0039,-109.4944
"flavifrons",38.5188,-109.2741
"flavifrons",37.2436,-109.2486
"flavifrons",47.1488,-109.23017
"flavifrons",47.19538,-109.23289
"flavifrons",38.443,-109.037
"flavifrons",38.5114,-108.9316
"flavifrons",39.59747,-108.80315
"flavifrons",38.6002,-108.6676
"flavifrons",45.42967,-108.53319
"flavifrons",37.580202,-108.356523
"flavifrons",39.041,-108.312
"flavifrons",37.587,-108.158
"flavifrons",39.04,-108.156
"flavifrons",38.998,-108.108
"flavifrons",39.0475,-108.0896
"flavifrons",39.0512,-108.0305
"flavifrons",39.0384,-107.9867
"flavifrons",39.096,-107.962
"flavifrons",38.99,-107.936
