"specificEpithet","decimalLatitude","decimalLongitude"
"appositus",40.7007,-105.5575
"appositus",40.89804,-105.5522
"appositus",40.90911,-105.5596
"appositus",41.0409,-105.5635
"appositus",41.1732,-105.5823
"appositus",41.31139,-105.59056
"appositus",39.7425,-105.514
"appositus",39.7727,-105.5148
"appositus",39.866,-105.504
"appositus",39.917,-105.501
"appositus",39.9547,-105.5281
"appositus",40.0321,-105.5358
"appositus",40.082,-105.54
"appositus",40.194,-105.526
"appositus",40.377,-105.522
"appositus",40.4302,-105.5076
"appositus",40.6084,-105.52
"appositus",37.7328,-105.4545
"appositus",38.1347,-105.466
"appositus",39.4055,-105.473
"appositus",39.839,-105.477
"appositus",39.9319,-105.4717
"appositus",40.125,-105.4614
"appositus",40.155116,-105.464441
"appositus",40.39361,-105.4942
"appositus",41.2604,-105.4602
"appositus",36.5569,-105.417
"appositus",37.736,-105.403
"appositus",38.41452,-105.41377
"appositus",39.9319,-105.428
"appositus",40.0348,-105.4154
"appositus",40.138,-105.411
"appositus",40.45389,-105.4486
"appositus",39.3992,-105.386
"appositus",40.0088,-105.3788
"appositus",40.09,-105.36
"appositus",41.23192,-105.39026
"appositus",38.880016,-105.312477
"appositus",38.909743,-105.331359
"appositus",39.41,-105.322
"appositus",39.929,-105.335
"appositus",39.9969,-105.3087
"appositus",40.000292,-105.302604
"appositus",40.094,-105.347
"appositus",38.26445,-105.25152
"appositus",38.30141,-105.25665
"appositus",38.909743,-105.283313
"appositus",39.3864,-105.27
"appositus",39.917,-105.267
"appositus",39.9978,-105.2979
"appositus",40.00346,-105.28655
"appositus",40.05306,-105.29167
"appositus",40.1399,-105.2808
"appositus",37.593,-105.203
"appositus",39.138754,-105.22639
"appositus",39.2517,-105.2229
"appositus",39.75556,-105.22056
"appositus",40.0595,-105.2021
"appositus",38.1631,-105.192
"appositus",39.65361,-105.19056
"appositus",38.61373,-105.13525
"appositus",37.320301,-105.073612
"appositus",39.4356,-105.076
"appositus",39.648,-105.07
"appositus",40.58528,-105.0839
"appositus",40.94427,-105.08469
"appositus",37.505,-105.00722
"appositus",38.935,-105.01639
"appositus",39.7392,-104.985
"appositus",38.8597,-104.917
"appositus",39.5858,-104.9165
"appositus",38.79776,-104.88625
"appositus",38.8307,-104.8818
"appositus",39.7619,-104.881
"appositus",38.9092,-104.844
"appositus",39.234805,-104.629548
"appositus",37.03194,-104.50417
"appositus",36.98333,-104.38333
"appositus",41.52417,-104.00444
"appositus",44.0421,-104.0183
"appositus",44.124353,-103.860408
"appositus",44.0276,-103.8411
"appositus",44.1497,-103.8248
"appositus",43.84,-103.7709
"appositus",43.930202,-103.74861
"appositus",44.37667,-103.72917
"appositus",43.8699,-103.6609
"appositus",44.38871,-103.6221
"appositus",43.66438,-103.58942
"appositus",43.7072,-103.5605
"appositus",43.9325,-103.57472
"appositus",43.876,-103.536
"appositus",43.896,-102.422
