"specificEpithet","decimalLatitude","decimalLongitude"
"mixtus",45.5966,-115.8609
"mixtus",48.4522,-115.8931
"mixtus",43.8285,-115.83455
"mixtus",46.6299,-115.80931
"mixtus",47.30989,-115.81344
"mixtus",44.08361,-115.61972
"mixtus",47.24134,-115.64187
"mixtus",40.5983,-115.3824
"mixtus",47.1072,-115.3745
"mixtus",47.80972,-115.36056
"mixtus",48.197158,-115.080841
"mixtus",48.8903,-115.054
"mixtus",43.9573,-114.9681
"mixtus",44.2006,-114.9903
"mixtus",47.1935,-114.89105
"mixtus",43.867,-114.717
"mixtus",46.50964,-114.70983
"mixtus",46.32047,-114.65121
"mixtus",46.4928,-114.675
"mixtus",46.7248,-114.643
"mixtus",46.63519,-114.57836
"mixtus",47.15682,-114.44621
"mixtus",46.06763,-114.24847
"mixtus",46.2472,-114.1539
"mixtus",45.40603,-113.99396
"mixtus",45.69219,-113.95238
"mixtus",45.83667,-113.98083
"mixtus",46.87214,-113.99399
"mixtus",47.90661,-113.95788
"mixtus",48.30446,-113.98406
"mixtus",45.55547,-113.92313
"mixtus",45.69344,-113.94839
"mixtus",48.5758,-113.91
"mixtus",48.6136,-113.8697
"mixtus",48.6236,-113.7186
"mixtus",48.5989,-113.6989
"mixtus",42.24831,-113.5601
"mixtus",48.7114,-113.5808
"mixtus",33.555,-113.402
"mixtus",45.83865,-113.43752
"mixtus",44.6797,-113.35656
"mixtus",48.54,-113.22
"mixtus",43.84139,-112.47528
"mixtus",45.815702,-112.379808
"mixtus",45.69194,-112.055
"mixtus",40.76083,-111.89028
"mixtus",41.73,-111.83
"mixtus",38.795068,-111.71028
"mixtus",41.89436,-111.64246
"mixtus",41.90102,-111.64016
"mixtus",42.0836,-111.6209
"mixtus",40.6065,-111.555
"mixtus",48.93168,-111.5336
"mixtus",41.436718,-111.497421
"mixtus",34.9441,-111.4315
"mixtus",44.3766,-111.405
"mixtus",44.4245,-111.3703
"mixtus",38.0261,-111.3479
"mixtus",44.7438,-111.259
"mixtus",44.75118,-111.26383
"mixtus",45.0618,-111.2555
"mixtus",45.56,-111.17
"mixtus",43.60278,-111.11056
"mixtus",45.68346,-111.0505
