specificEpithet,decimalLatitude,decimalLongitude
occidentalis,37.8237,-122.206
occidentalis,37.89464,-122.24163
occidentalis,37.99542,-122.22038
occidentalis,38.06794,-122.20542
occidentalis,41.32847,-122.21209
occidentalis,41.35005,-122.21593
occidentalis,42.128,-122.2452
occidentalis,42.3809,-122.2063
occidentalis,44.167,-122.242
occidentalis,44.3872,-122.2036
occidentalis,47.50083,-122.215
occidentalis,47.57065,-122.22206
occidentalis,47.6977,-122.2115
occidentalis,47.76232,-122.2054
occidentalis,37.4274,-122.1698
occidentalis,37.8085,-122.1582
occidentalis,37.85356,-122.15761
occidentalis,38.04944,-122.1575
occidentalis,41.40932,-122.195
occidentalis,42.21302,-122.18003
occidentalis,42.8438,-122.156
occidentalis,42.87249,-122.1784
occidentalis,42.942,-122.151
occidentalis,43.17,-122.16
occidentalis,44.17512,-122.16394
occidentalis,37.39603,-122.14287
occidentalis,37.44194,-122.14194
occidentalis,37.4599,-122.1399
occidentalis,37.68111,-122.12333
occidentalis,37.72259,-122.14589
occidentalis,37.83492,-122.12968
occidentalis,37.88575,-122.11802
occidentalis,37.99,-122.14
occidentalis,42.8971,-122.1345
occidentalis,42.91046,-122.14932
occidentalis,43.17889,-122.13778
occidentalis,44.40797,-122.14917
occidentalis,44.73401,-122.14979
occidentalis,46.27316,-122.13509
occidentalis,47.037604,-122.137222
occidentalis,47.83313,-122.12537
occidentalis,48.07199,-122.11886
occidentalis,36.94974,-122.05619
occidentalis,36.97904,-122.05212
occidentalis,37.08917,-122.08528
occidentalis,37.29855,-122.07718
occidentalis,37.66882,-122.08079
occidentalis,37.90631,-122.06496
occidentalis,37.96893,-122.06831
occidentalis,38.03269,-122.07524
occidentalis,38.513,-122.0955
occidentalis,42.31311,-122.08271
occidentalis,42.7687,-122.0609
occidentalis,42.8798,-122.0948
occidentalis,45.53039,-122.09064
occidentalis,36.9779,-122.03336
occidentalis,37.52972,-122.03917
occidentalis,37.89602,-122.01499
occidentalis,37.97806,-122.03
occidentalis,38.20727,-122.00043
occidentalis,41.82681,-122.00528
occidentalis,42.87983,-122.03887
occidentalis,45.60539,-122.03563
occidentalis,37.36,-121.97
occidentalis,37.57882,-121.97773
occidentalis,37.82167,-121.99889
occidentalis,37.85426,-121.99922
occidentalis,38.01622,-121.95201
occidentalis,38.1854,-121.9967
occidentalis,38.35657,-121.98774
occidentalis,38.525,-121.9697
occidentalis,42.39676,-121.95254
occidentalis,42.41791,-121.95306
occidentalis,42.70463,-121.99608
occidentalis,43.5087,-121.9682
occidentalis,44.78289,-121.97896
occidentalis,46.98,-121.97
occidentalis,47.2942,-121.9915
occidentalis,47.3579,-121.9793
occidentalis,37.49196,-121.93811
occidentalis,37.53704,-121.91886
occidentalis,37.8814,-121.9147
occidentalis,38.13687,-121.93468
occidentalis,41.25498,-121.94051
occidentalis,42.77,-121.92
occidentalis,44.43651,-121.94062
occidentalis,47.30371,-121.949
occidentalis,47.64787,-121.914
occidentalis,37.3394,-121.895
occidentalis,37.66243,-121.87467
occidentalis,37.9577,-121.88051
occidentalis,38.0137,-121.8603
occidentalis,44.1923,-121.8706
occidentalis,44.2166,-121.8833
occidentalis,44.40706,-121.8695
occidentalis,45.30602,-121.86923
occidentalis,36.74162,-121.80384
occidentalis,37.18899,-121.84487
occidentalis,37.3789,-121.8106
occidentalis,37.99861,-121.80579
occidentalis,38.005,-121.8047
occidentalis,38.29296,-121.82397
occidentalis,41.2459,-121.8083
occidentalis,42.386,-121.8142
occidentalis,44.26,-121.80861
occidentalis,44.62892,-121.82024
occidentalis,44.65178,-121.84534
occidentalis,45.3143,-121.8158
occidentalis,45.49393,-121.81532
occidentalis,46.7498,-121.8125
occidentalis,47.54194,-121.83667
occidentalis,48.85901,-121.84292
occidentalis,37.3996,-121.7997
occidentalis,37.59146,-121.76923
occidentalis,38.01519,-121.79384
occidentalis,40.5177,-121.7767
occidentalis,44.6491,-121.7745
occidentalis,45.34756,-121.75473
occidentalis,45.58,-121.79
occidentalis,46.33261,-121.75897
occidentalis,47.49565,-121.78677
occidentalis,36.47968,-121.73244
occidentalis,37.70197,-121.7423
occidentalis,37.99742,-121.71245
occidentalis,38.5446,-121.7387
occidentalis,38.5528,-121.7347
occidentalis,43.9154,-121.7477
occidentalis,44.01567,-121.74531
occidentalis,45.09622,-121.74285
occidentalis,45.2954,-121.7373
occidentalis,45.33418,-121.72219
occidentalis,46.78622,-121.73537
occidentalis,48.53944,-121.745
occidentalis,36.67727,-121.6537
occidentalis,37.93184,-121.69534
occidentalis,40.5198,-121.6778
occidentalis,41.01071,-121.65276
occidentalis,42.75514,-121.68529
occidentalis,44.19,-121.67
occidentalis,45.2956,-121.6944
occidentalis,45.37345,-121.69563
occidentalis,45.4018,-121.6543
occidentalis,36.62509,-121.64613
occidentalis,37.13176,-121.63386
occidentalis,37.63993,-121.60028
occidentalis,45.37133,-121.64634
occidentalis,46.9028,-121.64
occidentalis,47.97593,-121.6365
occidentalis,48.25538,-121.60151
occidentalis,48.48766,-121.61444
occidentalis,40.08129,-121.55108
occidentalis,40.34765,-121.59498
occidentalis,40.53531,-121.56235
occidentalis,45.13,-121.57
occidentalis,45.4179,-121.5713
occidentalis,45.4935,-121.587
occidentalis,40.83043,-121.51359
occidentalis,44.29094,-121.54921
occidentalis,45.11539,-121.52616
occidentalis,45.70444,-121.5069
occidentalis,46.88,-121.51
occidentalis,37.68011,-121.49292
occidentalis,40.50877,-121.46581
occidentalis,46.0431,-121.4693
occidentalis,46.1053,-121.4337
occidentalis,46.1509,-121.4475
occidentalis,42.3853,-121.3749
occidentalis,39.69049,-121.33909
occidentalis,40.55149,-121.31952
occidentalis,43.59,-121.31
occidentalis,46.62,-121.32
occidentalis,36.3269,-121.2779
occidentalis,43.7153,-121.2755
occidentalis,46.9649,-121.2664
occidentalis,35.98596,-121.22446
occidentalis,43.94,-121.21
occidentalis,39.88667,-121.19028
occidentalis,40.25266,-121.16135
occidentalis,45.5946,-121.1787
occidentalis,45.81706,-121.15257
occidentalis,46.9757,-121.158
occidentalis,39.94156,-121.13552
occidentalis,41.55183,-121.12358
occidentalis,46.227,-121.1372
occidentalis,46.6565,-121.12952
occidentalis,39.68283,-121.07659
occidentalis,39.854843,-121.05369
occidentalis,39.92972,-121.05972
occidentalis,40.494,-121.0928
occidentalis,47.74601,-121.08798
occidentalis,38.83468,-121.01409
occidentalis,39.93749,-121.02235
occidentalis,40.01786,-121.03238
occidentalis,45.26234,-121.03256
occidentalis,48.15178,-121.01013
occidentalis,39.29111,-120.98064
occidentalis,39.68211,-120.98412
occidentalis,39.71449,-120.97715
occidentalis,40.13961,-120.95106
occidentalis,40.48044,-120.95801
occidentalis,39.93683,-120.94717
occidentalis,40.61917,-120.91389
occidentalis,44.34874,-120.9062
occidentalis,47.19,-120.94
occidentalis,39.10104,-120.85526
occidentalis,39.91344,-120.80245
